_id,ano,almacenamiento,marca,pantalla_in,pantalla_tipo,velocidad_cpu_ghz,ram,grosor,peso,ancho_px,alto_px,bateria,promedio_valoraciones,precio_anterior,precio_actual
B0CWS285P6,2024.0,128.0,xiaomi,6.74,lcd,4.2,4.0,2.57,254.42,1080.0,2400.0,5000.0,111.02564102564102,87.0,78.9
B0D4SX2HWQ,2024.0,128.0,xiaomi,6.79,lcd,2.0,6.0,3.7,370.0,1920.0,1080.0,33.0,8.095238095238102,125.78,121.0
B0B3R9C126,2023.0,128.0,doogee,6.0,lcd,2.3999999999999995,6.0,1.0,266.0,1080.0,2400.0,5180.0,83.0769230769231,199.99,159.99
B0DNZ1Y4LG,2024.0,256.0,xiaomi,6.74,amoled,16.4,8.0,2.57,254.42,1080.0,2400.0,5160.0,20.0,140.01,129.9
B0CMRZJ2R8,2024.0,128.0,xiaomi,6.74,lcd,2.2,8.0,14.0,190.0,1600.0,720.0,5000.0,65.34883720930233,127.0,118.9
B0C53R3TZX,2024.0,256.0,oppo,6.72,amoled,2.2,8.0,0.8199999999999998,192.0,1080.0,2400.0,5000.0,99.04761904761905,399.0,269.0
B0B8NXSLNM,2024.0,128.0,elprico,5.0,lcd,1.2000000000000002,8.0,2.57,254.42,1080.0,2400.0,2800.0,21.176470588235304,48.099999999999994,48.099999999999994
B0DHLK7C6P,2024.0,64.0,pusokei,1.7699999999999996,lcd,1.3999999999999995,16.0,2.57,254.42,1080.0,2400.0,3000.0,19.459459459459424,499.99,63.53999999999999
B0DL48WY7G,2024.0,128.0,xiaomi,6.88,lcd,18.0,6.0,2.57,254.42,1080.0,2400.0,5000.0,1.3333333333333428,131.96,108.85
B0DNN167DQ,2025.0,256.0,doogee,6.72,oled,3.3999999999999995,32.0,1.05,242.0,1920.0,1080.0,5500.0,2.5,419.99,299.99
B0DR8LQPJT,2024.0,256.0,doogee,6.56,lcd,16.3,6.0,0.8599999999999999,186.0,720.0,1612.0,5150.0,8.666666666666657,329.99,119.99
B0CC2W7JVH,2023.0,128.0,motorola,6.5,lcd,16.4,4.0,0.8,177.2,1080.0,2400.0,5000.0,62.19512195121952,129.9,129.9
B0B59RCLJZ,2024.0,128.0,ciciglow,5.0,lcd,2.1000000000000014,1.0,2.57,254.42,854.0,480.0,2200.0,20.571428571428584,199.99,57.99000000000001
B0DF54RNFX,2024.0,128.0,suaat,10.0,lcd,32.3,20.0,2.57,254.42,1080.0,2400.0,5000.0,95.86956521739133,115.99000000000001,89.66
B0D5CQT349,2024.0,128.0,umidigi,6.75,lcd,2.0,6.0,0.79,390.0,1080.0,2400.0,5000.0,94.25,149.99,127.49
B0D2H7LK22,2024.0,128.0,oukitel,6.8,lcd,1.6000000000000005,18.0,0.94,209.0,720.0,1600.0,5150.0,317.7272727272727,239.99,129.99
B0D5B6PR4C,2024.0,256.0,xiaomi,6.67,amoled,3.3999999999999995,8.0,6.0,520.0,2712.0,1220.0,5000.0,2.5,297.0,297.0
B0D5DC933P,2024.0,256.0,oppo,6.67,amoled,2.0,12.0,0.75,178.0,1080.0,2412.0,5000.0,8.095238095238102,449.0,345.0
B0DH3N1GZ3,2024.0,128.0,honor,6.56,lcd,22.1,4.0,2.57,254.42,1920.0,1080.0,5000.0,1.7021276595744723,199.99,99.9
B09QH71RZR,2024.0,128.0,xiaomi,6.43,amoled,2.0,6.0,0.81,179.0,1920.0,1080.0,5000.0,3821.8181818181815,165.39,127.0
B0DK4NBZWB,2024.0,256.0,oppo,6.67,amoled,3.3999999999999995,8.0,2.57,254.42,1080.0,2400.0,5000.0,2.291666666666657,199.99,299.0
B0D8TCGKGN,2024.0,256.0,oukitel,6.52,hd,1.6000000000000005,24.0,2.57,254.42,1280.0,720.0,10600.0,149.77272727272725,199.99,149.99
B0DGXZK6LX,2024.0,256.0,tcl,6.7,lcd,17.9,10.0,0.8300000000000001,190.0,1080.0,2400.0,5010.0,13.94736842105263,149.99,109.99
